time,hour,Wind Day Ahead Forecast [in MW],Wind Intraday Forecast [in MW],PV Day Ahead Forecast [in MW],PV Intraday Forecast [in MW],Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],Wind_DA_MWh,PV_DA_MWh
2021-01-01 00:00:00,0,16852,17704,0,0,203.48,188.0513731701481,194.729174331608,60.61999999999999,4213.0,0.0
2021-01-01 01:00:00,4,14695,15364,0,0,192.76,208.1596343157063,184.6632772978616,310.56,3673.75,0.0
2021-01-01 02:00:00,8,13067,13684,0,0,178.72,235.2786229008342,214.9210529223056,27.0,3266.75,0.0
2021-01-01 03:00:00,12,11921,12538,0,0,171.68,171.2448832208519,180.6852322222732,10.97,2980.25,0.0
2021-01-01 04:00:00,16,11080,11186,0,0,161.56,160.3526319486979,164.8562904391104,49.14,2770.0,0.0
2021-01-01 05:00:00,20,10215,10492,0,0,160.8,166.6836399264025,168.8930251714416,221.82999999999998,2553.75,0.0
2021-01-01 06:00:00,24,9651,9983,0,0,158.52,164.958499380753,169.2337793229924,291.13,2412.75,0.0
2021-01-01 07:00:00,28,9516,9373,0,0,160.36,175.2418213701747,172.6039500922208,138.16,2379.0,0.0
2021-01-01 08:00:00,32,9717,9016,664,653,165.08,191.65785627887192,187.3749974468084,4.48,2429.25,166.0
2021-01-01 09:00:00,36,10094,9501,5122,5179,179.52,195.9553653195891,198.267938519196,-7.450000000000003,2523.5,1280.5
2021-01-01 10:00:00,40,10254,9533,10801,11526,180.0,183.96635577377788,193.7829747241012,44.620000000000005,2563.5,2700.25
2021-01-01 11:00:00,44,10105,9314,14960,16871,188.8,187.98730084716152,192.5057760204348,129.87,2526.25,3740.0
2021-01-01 12:00:00,48,10822,9393,16310,19224,203.12,229.34612413094322,208.0944919657848,294.28,2705.5,4077.5
2021-01-01 13:00:00,52,12405,9151,14503,17806,181.96,199.70440855501948,195.768339027854,184.70999999999998,3101.25,3625.75
2021-01-01 14:00:00,56,13519,9141,9973,11509,178.92,206.2533765875809,196.3350477568312,265.9,3379.75,2493.25
2021-01-01 15:00:00,60,14705,9816,3782,3948,186.36,211.7702176914628,203.1568523344192,272.37,3676.25,945.5
2021-01-01 16:00:00,64,16646,11705,203,192,211.96,246.22849843555582,223.4128498592812,334.21000000000004,4161.5,50.75
2021-01-01 17:00:00,68,18582,14654,0,0,241.04,244.6694285243945,251.9849666560812,107.78,4645.5,0.0
2021-01-01 18:00:00,72,19746,16554,0,0,242.44,247.80106346781452,248.580374367206,160.52999999999997,4936.5,0.0
2021-01-01 19:00:00,76,19944,18427,0,0,241.44,251.2789923587735,251.8776885772416,55.72,4986.0,0.0
2021-01-01 20:00:00,80,20196,19702,0,0,229.6,228.7690898974561,239.1255209828424,130.39,5049.0,0.0
2021-01-01 21:00:00,84,20740,19843,0,0,215.44,215.2019435057029,216.4026237968828,229.91,5185.0,0.0
2021-01-01 22:00:00,88,20624,21395,0,0,213.8,243.32871396035551,233.8593900873924,17.88,5156.0,0.0
2021-01-01 23:00:00,92,19960,22482,0,0,198.88,176.57560010379441,197.5276387111452,63.24,4990.0,0.0
2021-01-02 00:00:00,0,18308,20604,0,0,186.76,177.7388575254981,172.3774270301168,-37.459999999999994,4577.0,0.0
2021-01-02 01:00:00,4,17505,19287,0,0,169.72,168.6246936422815,170.251123089342,-59.66,4376.25,0.0
2021-01-02 02:00:00,8,16321,18688,0,0,164.36,105.9296749587825,149.9731304572668,4.0,4080.25,0.0
2021-01-02 03:00:00,12,15146,17919,0,0,160.0,131.9054153350155,146.2288659099048,41.0,3786.5,0.0
2021-01-02 04:00:00,16,14258,16948,0,0,150.2,126.902045618109,141.0898055494864,-52.79,3564.5,0.0
2021-01-02 05:00:00,20,13271,16319,0,0,156.0,167.1729240227379,159.9375271566892,126.38,3317.75,0.0
2021-01-02 06:00:00,24,12604,15007,0,0,168.36,170.1192328427467,169.067343570352,-53.21,3151.0,0.0
2021-01-02 07:00:00,28,11830,14560,0,0,179.84,175.7105763794632,184.5715694376356,-146.06,2957.5,0.0
2021-01-02 08:00:00,32,10863,13211,689,668,193.8,156.8060123963915,175.4808472364432,-113.6,2715.75,172.25
2021-01-02 09:00:00,36,9758,11520,5828,4271,208.0,188.9274938274799,196.3053158121912,-81.27000000000001,2439.5,1457.0
2021-01-02 10:00:00,40,8085,9151,12122,8861,208.0,224.86154341255622,204.8683546988552,93.35,2021.25,3030.5
2021-01-02 11:00:00,44,6273,6652,16510,12797,208.6,221.8279243553637,215.937649296718,75.36,1568.25,4127.5
2021-01-02 12:00:00,48,4999,5614,17783,14334,223.8,232.1274284833538,224.9687401980076,188.09,1249.75,4445.75
2021-01-02 13:00:00,52,4596,5427,15574,12664,208.0,225.2420995671181,216.8802742257012,323.53,1149.0,3893.5
2021-01-02 14:00:00,56,4633,5061,10401,7601,202.76,253.2543990971144,222.9607645157756,220.86,1158.25,2600.25
2021-01-02 15:00:00,60,5556,6456,3811,2407,213.8,217.9353692591335,223.4676369920912,103.52000000000001,1389.0,952.75
2021-01-02 16:00:00,64,7481,9408,202,127,239.96,217.8786140985658,230.175617923392,86.13999999999999,1870.25,50.5
2021-01-02 17:00:00,68,9744,11822,0,0,248.0,240.6391694097395,248.882451791564,244.39,2436.0,0.0
2021-01-02 18:00:00,72,11503,14092,0,0,252.32,237.0350296156347,247.2155885967492,69.75999999999999,2875.75,0.0
2021-01-02 19:00:00,76,12414,17305,0,0,248.68,222.0754447293363,243.44939432572,154.33,3103.5,0.0
2021-01-02 20:00:00,80,13511,20308,0,0,240.12,215.6512837638329,226.96382332696,60.12,3377.75,0.0
2021-01-02 21:00:00,84,15026,22270,0,0,220.12,197.36123909573598,207.179249731106,65.44,3756.5,0.0
2021-01-02 22:00:00,88,16965,24885,0,0,209.0,180.2476529803144,191.5205993847376,53.75,4241.25,0.0
2021-01-02 23:00:00,92,19259,29486,0,0,193.8,141.889481093911,164.66028563872,-65.13,4814.75,0.0
2021-01-03 00:00:00,0,29662,35863,0,0,184.44,152.1681801428569,161.6179326525716,-167.13,7415.5,0.0
2021-01-03 01:00:00,4,33143,39250,0,0,172.0,145.8576815984679,165.6050267924252,-38.519999999999996,8285.75,0.0
2021-01-03 02:00:00,8,36906,44107,0,0,158.2,121.81050112739649,143.1157455609364,-74.19,9226.5,0.0
2021-01-03 03:00:00,12,41207,49190,0,0,140.72,110.35726925206251,121.3961238878252,-42.77,10301.75,0.0
2021-01-03 04:00:00,16,46442,54176,0,0,133.8,108.41171960899892,113.07682411708,-42.02,11610.5,0.0
2021-01-03 05:00:00,20,52678,60677,0,0,129.48,67.7322343632686,105.5778496531992,-168.25,13169.5,0.0
2021-01-03 06:00:00,24,60142,68663,0,0,126.8,49.808931224059684,82.4987394385936,92.94,15035.5,0.0
2021-01-03 07:00:00,28,65383,73415,0,0,130.52,108.93388795152799,91.2841103173284,173.39,16345.75,0.0
2021-01-03 08:00:00,32,70241,76726,305,343,147.6,161.2024918271035,140.6550461308288,187.29999999999998,17560.25,76.25
2021-01-03 09:00:00,36,74118,80044,2396,2398,147.84,145.1489467679975,141.3226452203688,131.51,18529.5,599.0
2021-01-03 10:00:00,40,76614,81436,5418,4443,147.84,156.9409501740903,144.7481284271972,75.66,19153.5,1354.5
2021-01-03 11:00:00,44,79654,83352,7394,5603,174.88,171.10061996675938,164.5965321426528,289.65999999999997,19913.5,1848.5
2021-01-03 12:00:00,48,82864,86938,7829,5922,190.84,203.0912642311929,187.4439680320268,248.2,20716.0,1957.25
2021-01-03 13:00:00,52,86789,86839,6740,5113,161.64,180.3491900455279,175.5195268001404,262.45,21697.25,1685.0
2021-01-03 14:00:00,56,89881,86705,4440,3368,158.64,196.6963573963891,176.535121932166,264.9,22470.25,1110.0
2021-01-03 15:00:00,60,93073,88290,1652,1168,158.28,160.4853342308342,163.7287313466684,250.11,23268.25,413.0
2021-01-03 16:00:00,64,96532,88124,118,101,144.44,193.4279916265594,181.742320420746,439.56000000000006,24133.0,29.5
2021-01-03 17:00:00,68,98873,88588,0,0,180.16,226.9634284676888,211.319372394948,464.84,24718.25,0.0
2021-01-03 18:00:00,72,100746,88421,0,0,210.24,293.3189303438081,245.5021708857092,457.33,25186.5,0.0
2021-01-03 19:00:00,76,101970,86552,0,0,183.36,295.9440005135807,243.8907409808596,209.82000000000002,25492.5,0.0
2021-01-03 20:00:00,80,101431,82937,0,0,143.32,258.0181902642523,251.9600956531372,355.72,25357.75,0.0
2021-01-03 21:00:00,84,100342,80430,0,0,133.24,224.7539919962366,209.4024760788204,442.66999999999996,25085.5,0.0
2021-01-03 22:00:00,88,96481,74596,0,0,139.92,258.9794611100526,210.7948485213828,369.38,24120.25,0.0
2021-01-03 23:00:00,92,94193,72780,0,0,109.56,178.09731555220492,199.0871028526564,176.54,23548.25,0.0
2021-01-04 00:00:00,0,92258,71127,0,0,117.32,286.0919005311396,209.6342468194644,468.40999999999997,23064.5,0.0
2021-01-04 01:00:00,4,90330,69642,0,0,99.28,266.5632549896712,190.373820036492,-169.19,22582.5,0.0
2021-01-04 02:00:00,8,89180,68259,0,0,98.6,181.1977179152266,177.9552469228384,274.07,22295.0,0.0
2021-01-04 03:00:00,12,88418,67662,0,0,99.2,218.8058488572979,179.8074311814288,292.78999999999996,22104.5,0.0
2021-01-04 04:00:00,16,87565,67518,0,0,110.84,186.1482608739356,191.0975402141544,32.010000000000005,21891.25,0.0
2021-01-04 05:00:00,20,86563,65716,0,0,114.32,204.9672264516421,207.9179776631988,49.15,21640.75,0.0
2021-01-04 06:00:00,24,86713,65562,0,0,148.16,220.86565507915589,223.5219084678312,169.85,21678.25,0.0
2021-01-04 07:00:00,28,84426,63601,0,0,208.12,240.7203005236043,248.6492296183976,163.67000000000002,21106.5,0.0
2021-01-04 08:00:00,32,82886,64609,427,170,223.04,316.7738873164884,304.3395170784748,191.84,20721.5,106.75
2021-01-04 09:00:00,36,81067,65742,3286,1566,228.24,285.1894362704514,280.92942387546,965.5799999999999,20266.75,821.5
2021-01-04 10:00:00,40,78636,63940,6900,3210,228.72,351.3914651101334,291.099431675102,748.56,19659.0,1725.0
2021-01-04 11:00:00,44,76924,64565,9365,4666,240.0,255.3958404477347,256.053750327356,1919.82,19231.0,2341.25
2021-01-04 12:00:00,48,76406,66031,9760,5231,245.08,360.5129210322275,301.4608309404696,950.8199999999999,19101.5,2440.0
2021-01-04 13:00:00,52,76630,65590,8302,4267,241.12,332.5207140581668,286.0607429680948,757.07,19157.5,2075.5
2021-01-04 14:00:00,56,76069,65070,5652,2758,240.28,313.3299740896176,300.8582427087688,653.9300000000001,19017.25,1413.0
2021-01-04 15:00:00,60,75919,66974,2253,1023,237.84,258.11662282581443,284.7570420845384,302.68,18979.75,563.25
2021-01-04 16:00:00,64,76704,67854,177,68,247.96,294.5944891975586,282.0016194168212,525.5,19176.0,44.25
2021-01-04 17:00:00,68,76962,67961,0,0,267.28,293.8094753000663,292.413194889192,367.96999999999997,19240.5,0.0
2021-01-04 18:00:00,72,76715,66832,0,0,247.88,310.93288577680903,302.3608324914848,343.91,19178.75,0.0
2021-01-04 19:00:00,76,76093,67178,0,0,220.24,270.2708319743335,283.2932340442752,408.02,19023.25,0.0
2021-01-04 20:00:00,80,73911,65865,0,0,189.36,261.0105031000336,251.1233389151804,349.87,18477.75,0.0
2021-01-04 21:00:00,84,71497,64499,0,0,182.56,222.2650004190337,219.3700652232024,166.17,17874.25,0.0
2021-01-04 22:00:00,88,68486,62095,0,0,195.72,246.39594582767978,226.7964002464432,1563.42,17121.5,0.0
2021-01-04 23:00:00,92,67121,61756,0,0,178.56,209.70953049863158,213.03657317841,256.90999999999997,16780.25,0.0
2021-01-05 00:00:00,0,71833,61578,0,0,150.16,210.1671719613087,198.3101494386608,453.6,17958.25,0.0
2021-01-05 01:00:00,4,71806,61291,0,0,160.28,190.5179604837838,186.5686164027416,524.37,17951.5,0.0
2021-01-05 02:00:00,8,72626,59921,0,0,159.24,224.7099707649739,192.6306851049192,403.99,18156.5,0.0
2021-01-05 03:00:00,12,72931,59591,0,0,158.6,193.31692954620172,182.90342512526,97.41,18232.75,0.0
2021-01-05 04:00:00,16,72636,59786,0,0,160.8,186.80707354698558,184.5610271997728,245.28,18159.0,0.0
2021-01-05 05:00:00,20,72332,59233,0,0,177.04,220.8235638701888,197.9023936690728,214.39,18083.0,0.0
2021-01-05 06:00:00,24,72789,59846,0,0,188.24,224.7555640689956,218.160280186266,21.730000000000004,18197.25,0.0
2021-01-05 07:00:00,28,71403,60241,0,0,219.84,251.4909665367348,267.1274211700296,8.090000000000003,17850.75,0.0
2021-01-05 08:00:00,32,70696,58395,178,209,254.68,288.9105634926773,285.8656558025516,398.86,17674.0,44.5
2021-01-05 09:00:00,36,69975,57964,1721,1557,258.92,266.79251907464106,283.3481762481088,187.21,17493.75,430.25
2021-01-05 10:00:00,40,69095,59791,4313,3913,264.28,294.4431890122446,287.6817764529392,426.77,17273.75,1078.25
2021-01-05 11:00:00,44,68821,60824,6328,5080,263.88,272.4648748483148,281.3211434198748,558.09,17205.25,1582.0
2021-01-05 12:00:00,48,69635,60465,7070,5378,261.84,316.7779621408725,286.1212393838224,494.15,17408.75,1767.5
2021-01-05 13:00:00,52,71639,62767,6163,4518,255.28,278.3476342281252,284.2860480096804,371.46,17909.75,1540.75
2021-01-05 14:00:00,56,73883,64295,4161,2913,255.48,309.8566251175717,285.47122527188,688.95,18470.75,1040.25
2021-01-05 15:00:00,60,75649,67212,1618,1083,256.2,294.3668498317318,286.3721821429572,289.88,18912.25,404.5
2021-01-05 16:00:00,64,76766,68333,133,69,257.04,284.2535533264075,283.3837306136804,357.68,19191.5,33.25
2021-01-05 17:00:00,68,77481,67864,0,0,268.56,295.3741636596171,298.9675362822296,304.67,19370.25,0.0
2021-01-05 18:00:00,72,77375,68204,0,0,246.44,278.52213455694516,294.302118272048,342.38,19343.75,0.0
2021-01-05 19:00:00,76,76499,66788,0,0,236.64,260.4137376684315,274.5920616809212,115.57,19124.75,0.0
2021-01-05 20:00:00,80,74384,64064,0,0,237.04,236.2273564950011,250.7955555051128,52.6,18596.0,0.0
2021-01-05 21:00:00,84,72043,63273,0,0,214.48,221.4696193510591,235.3343213758276,173.85,18010.75,0.0
2021-01-05 22:00:00,88,69335,62154,0,0,215.44,210.6194364678446,231.1271154523696,389.42999999999995,17333.75,0.0
2021-01-05 23:00:00,92,68304,62356,0,0,191.96,210.83143195816518,214.6997977806364,278.38,17076.0,0.0
2021-01-06 00:00:00,0,66299,61479,0,0,177.64,192.9215025055257,203.7747341967912,302.31,16574.75,0.0
2021-01-06 01:00:00,4,65626,58903,0,0,171.76,214.68151004178702,195.5946050789844,321.18,16406.5,0.0
2021-01-06 02:00:00,8,64560,56457,0,0,171.52,180.68398797942518,194.6466462097964,105.78999999999999,16140.0,0.0
2021-01-06 03:00:00,12,63055,54984,0,0,168.6,181.0832685474394,189.7545660259172,129.79,15763.75,0.0
2021-01-06 04:00:00,16,62101,54317,0,0,172.92,183.2384662408392,184.403894995772,399.84999999999997,15525.25,0.0
2021-01-06 05:00:00,20,60785,50453,0,0,178.24,226.2950062671905,200.413380735474,447.84,15196.25,0.0
2021-01-06 06:00:00,24,60416,47738,0,0,189.6,232.05827995265508,234.7905209176788,37.56999999999999,15104.0,0.0
2021-01-06 07:00:00,28,57371,44452,0,0,176.2,222.4165421118883,237.1508445162744,144.1,14342.75,0.0
2021-01-06 08:00:00,32,54143,41835,188,170,213.64,234.3552329025714,247.4528863665604,15.11,13535.75,47.0
2021-01-06 09:00:00,36,51459,40129,1480,1258,219.2,239.4307914823813,250.6012196430384,358.85,12864.75,370.0
2021-01-06 10:00:00,40,49200,36763,3487,3314,215.76,268.3303956139338,256.8171820958704,532.96,12300.0,871.75
2021-01-06 11:00:00,44,47374,32769,5114,5082,233.2,253.2876569648747,260.6259683569072,479.56,11843.5,1278.5
2021-01-06 12:00:00,48,46743,29999,5172,5581,245.72,281.57937113457393,266.2529712793732,192.74,11685.75,1293.0
2021-01-06 13:00:00,52,47383,30403,4015,5083,247.68,256.8659117123733,266.3346424692504,140.27,11845.75,1003.75
2021-01-06 14:00:00,56,47622,28877,2517,3452,228.0,239.1559092315876,254.9698912260684,261.61,11905.5,629.25
2021-01-06 15:00:00,60,47396,29142,990,1385,230.12,244.1013875346511,259.4426206613268,194.07,11849.0,247.5
2021-01-06 16:00:00,64,47095,29702,91,123,246.72,266.04242791985394,270.6238949522756,479.35,11773.75,22.75
2021-01-06 17:00:00,68,47217,30284,0,0,247.36,285.8853921148635,276.9020666623132,227.47,11804.25,0.0
2021-01-06 18:00:00,72,47741,30584,0,0,229.84,285.8858686238245,279.5608224040168,445.89,11935.25,0.0
2021-01-06 19:00:00,76,47640,28642,0,0,232.24,283.9876149734903,276.1250035392432,322.83000000000004,11910.0,0.0
2021-01-06 20:00:00,80,46648,25704,0,0,239.88,267.13249817674523,261.95375407477,297.39,11662.0,0.0
2021-01-06 21:00:00,84,45637,25376,0,0,211.8,249.2747082347964,239.980150799332,355.94,11409.25,0.0
2021-01-06 22:00:00,88,43938,26470,0,0,211.8,232.1236408917994,229.7506217421076,326.92,10984.5,0.0
2021-01-06 23:00:00,92,42521,27039,0,0,198.12,227.2830712665547,218.7133335610356,309.89,10630.25,0.0
2021-01-07 00:00:00,0,28694,26229,0,0,204.12,204.6487164122052,198.4918274176956,277.4,7173.5,0.0
2021-01-07 01:00:00,4,28650,24432,0,0,200.72,207.5171593812175,195.2781768629792,348.85,7162.5,0.0
2021-01-07 02:00:00,8,28922,25032,0,0,195.88,208.0903563081198,191.240714803688,230.43,7230.5,0.0
2021-01-07 03:00:00,12,29269,25633,0,0,186.88,184.3023703489537,186.4719688070184,232.34,7317.25,0.0
2021-01-07 04:00:00,16,29887,26633,0,0,187.48,206.5402083358685,189.9799821468424,189.21,7471.75,0.0
2021-01-07 05:00:00,20,30324,26831,0,0,200.32,205.6161871388585,204.8462344194992,171.7,7581.0,0.0
2021-01-07 06:00:00,24,30578,26726,0,0,229.36,251.02580501403418,239.5111355512784,697.91,7644.5,0.0
2021-01-07 07:00:00,28,29960,25014,0,0,271.2,308.8401816800444,288.6554578590484,1215.17,7490.0,0.0
2021-01-07 08:00:00,32,29901,24253,234,290,346.04,418.5639958853146,354.6227405966528,213.1,7475.25,58.5
2021-01-07 09:00:00,36,29936,23979,2289,1841,346.16,392.1287543628285,390.0379385594072,581.0699999999999,7484.0,572.25
2021-01-07 10:00:00,40,29478,23632,5253,3590,340.32,389.3992514875871,376.2644087200096,496.24,7369.5,1313.25
2021-01-07 11:00:00,44,28804,23504,7947,5611,354.96,411.53571882783217,391.6603390856796,524.34,7201.0,1986.75
2021-01-07 12:00:00,48,27962,22815,9100,6797,355.04,411.3212385265529,385.5523781497148,632.1,6990.5,2275.0
2021-01-07 13:00:00,52,26234,21491,8392,6177,337.24,336.3714149451014,355.1788331201596,92.57,6558.5,2098.0
2021-01-07 14:00:00,56,24686,20364,6423,4330,321.6,277.6950105846723,325.4332202789984,317.94,6171.5,1605.75
2021-01-07 15:00:00,60,23594,18952,3092,1907,334.28,300.8483677916841,316.5191411159328,293.45,5898.5,773.0
2021-01-07 16:00:00,64,23866,20564,291,174,358.72,279.2975319359523,322.901746655032,123.42999999999999,5966.5,72.75
2021-01-07 17:00:00,68,25234,22887,0,0,400.0,281.8211916790019,345.786200333506,306.69,6308.5,0.0
2021-01-07 18:00:00,72,27112,25171,0,0,361.72,295.8783939425673,316.5296255803996,293.8,6778.0,0.0
2021-01-07 19:00:00,76,29485,28299,0,0,321.12,303.6529301816501,298.5161800915664,392.24,7371.25,0.0
2021-01-07 20:00:00,80,29502,27362,0,0,267.2,242.8725355844241,249.2837846731704,245.25,7375.5,0.0
2021-01-07 21:00:00,84,28758,26653,0,0,240.88,204.6512007658346,209.2617596152096,316.24,7189.5,0.0
2021-01-07 22:00:00,88,27851,26053,0,0,238.76,222.68335567726672,209.0244243946036,402.78,6962.75,0.0
2021-01-07 23:00:00,92,27031,25477,0,0,209.0,206.4375515130588,198.721267476926,318.78,6757.75,0.0
2021-01-08 00:00:00,0,27913,25289,0,0,202.12,191.4231657602043,195.8047601744184,166.75,6978.25,0.0
2021-01-08 01:00:00,4,27386,24790,0,0,193.72,185.7324681701841,189.2308371622148,374.68,6846.5,0.0
2021-01-08 02:00:00,8,27107,24169,0,0,188.96,208.0008906600226,185.0172578771104,334.42,6776.75,0.0
2021-01-08 03:00:00,12,27179,24203,0,0,182.44,196.0764329393852,182.71631429473,76.08,6794.75,0.0
2021-01-08 04:00:00,16,27471,24281,0,0,187.24,163.5675836539891,176.8090091437116,138.09,6867.75,0.0
2021-01-08 05:00:00,20,27638,24025,0,0,206.28,176.2672516326674,186.495825918528,114.16,6909.5,0.0
2021-01-08 06:00:00,24,27718,23497,0,0,242.68,221.7128960608287,230.261943319838,73.47,6929.5,0.0
2021-01-08 07:00:00,28,27035,22500,0,0,318.24,263.3724066926656,293.6376520591172,90.58000000000001,6758.75,0.0
2021-01-08 08:00:00,32,26552,22249,240,250,414.16,321.2068104493486,361.9327526448544,86.7,6638.0,60.0
2021-01-08 09:00:00,36,25576,21221,1662,1962,441.8,306.1985406851384,348.2560771949984,486.14,6394.0,415.5
2021-01-08 10:00:00,40,24229,20088,3938,5080,439.84,294.6645449636192,334.092522210844,291.84,6057.25,984.5
2021-01-08 11:00:00,44,23047,18733,6177,7393,427.28,319.5425112268882,328.3296047713504,465.75,5761.75,1544.25
2021-01-08 12:00:00,48,22557,17674,7027,7643,409.48,340.9361491161501,326.3042289474084,357.23,5639.25,1756.75
2021-01-08 13:00:00,52,22125,16822,6113,6628,390.44,300.6946393914919,318.0992958146988,79.49000000000001,5531.25,1528.25
2021-01-08 14:00:00,56,21405,16214,4343,4935,380.0,279.1839182774387,306.4902312568308,99.01,5351.25,1085.75
2021-01-08 15:00:00,60,21288,16584,1878,1886,381.68,284.2530599191428,308.7807279193348,234.89,5322.0,469.5
2021-01-08 16:00:00,64,22071,18277,199,219,380.0,315.9202873689486,317.4836084372756,26.619999999999997,5517.75,49.75
2021-01-08 17:00:00,68,22599,19752,0,0,440.0,312.00792040443616,349.7622600712688,340.84,5649.75,0.0
2021-01-08 18:00:00,72,23224,21342,0,0,409.64,307.7123081051768,304.018835165508,217.54999999999998,5806.0,0.0
2021-01-08 19:00:00,76,24006,21165,0,0,352.2,294.0207460726385,286.45034949735,182.81000000000003,6001.5,0.0
2021-01-08 20:00:00,80,23121,19289,0,0,256.96,265.7490955144517,250.2136715329712,323.18,5780.25,0.0
2021-01-08 21:00:00,84,21607,18766,0,0,237.72,228.1935184442171,230.0156299340532,62.88,5401.75,0.0
2021-01-08 22:00:00,88,19943,18499,0,0,230.4,220.5098672095188,226.5121751451164,180.4,4985.75,0.0
2021-01-08 23:00:00,92,18539,18064,0,0,207.0,194.6035475359281,189.8691132428156,363.27,4634.75,0.0
2021-01-09 00:00:00,0,19668,17731,0,0,218.92,199.9632769809484,193.3365984312224,494.61,4917.0,0.0
2021-01-09 01:00:00,4,19719,17086,0,0,209.56,225.8958204359521,196.6859762257416,515.24,4929.75,0.0
2021-01-09 02:00:00,8,19827,16750,0,0,206.68,239.12097698383383,198.5868555062476,398.12,4956.75,0.0
2021-01-09 03:00:00,12,19801,16362,0,0,203.52,248.7086137763496,201.8676198473284,314.3,4950.25,0.0
2021-01-09 04:00:00,16,19815,16708,0,0,200.08,229.6841234971811,194.8063083851596,439.87,4953.75,0.0
2021-01-09 05:00:00,20,19250,16685,0,0,196.4,217.9018322326121,195.5370146356032,322.57,4812.5,0.0
2021-01-09 06:00:00,24,18151,15636,0,0,198.28,210.1367685169006,195.52792386804919,261.99,4537.75,0.0
2021-01-09 07:00:00,28,16486,14439,0,0,215.28,226.96376527247492,217.78048789624,125.16,4121.5,0.0
2021-01-09 08:00:00,32,14841,13085,403,384,239.2,230.7766881636066,235.4936135638188,98.34,3710.25,100.75
2021-01-09 09:00:00,36,13256,11710,3476,2897,267.68,244.8183712521429,254.975429003478,207.39999999999998,3314.0,869.0
2021-01-09 10:00:00,40,11415,10136,8347,6391,270.84,257.5444517817478,257.7401270622504,223.23000000000002,2853.75,2086.75
2021-01-09 11:00:00,44,9806,8472,12219,10607,272.0,246.288348022653,257.0228358657692,157.89,2451.5,3054.75
2021-01-09 12:00:00,48,9045,7300,14355,12887,268.04,240.65058347166348,251.1112465524608,95.28999999999999,2261.25,3588.75
2021-01-09 13:00:00,52,8570,6660,13903,12855,250.12,231.0050643512235,237.34191500256,192.56,2142.5,3475.75
2021-01-09 14:00:00,56,8376,6981,10871,9099,240.0,237.9787520163171,229.5312319291032,306.23,2094.0,2717.75
2021-01-09 15:00:00,60,8711,6743,5575,3972,240.0,246.3744979278032,233.2305255395508,316.59,2177.75,1393.75
2021-01-09 16:00:00,64,9457,6775,728,414,251.12,249.6920559086878,244.498345750452,387.78,2364.25,182.0
2021-01-09 17:00:00,68,10308,6900,0,0,279.68,315.18115821220607,288.1305335468944,480.22999999999996,2577.0,0.0
2021-01-09 18:00:00,72,11051,6837,0,0,287.96,361.7405791500106,288.1383772847972,577.88,2762.75,0.0
2021-01-09 19:00:00,76,11439,7405,0,0,275.8,287.0325361977998,283.1466920747268,320.78,2859.75,0.0
2021-01-09 20:00:00,80,11600,7234,0,0,250.64,277.494149049126,256.2440852520908,431.95,2900.0,0.0
2021-01-09 21:00:00,84,12579,7850,0,0,226.16,273.51897202858953,247.25085213573,386.05,3144.75,0.0
2021-01-09 22:00:00,88,14231,8344,0,0,223.24,247.6236524741453,242.0616252655232,125.32,3557.75,0.0
2021-01-09 23:00:00,92,16491,9696,0,0,203.4,240.6108513663077,235.197353024958,380.56,4122.75,0.0
2021-01-10 00:00:00,0,11495,11322,0,0,218.6,208.6226774866299,212.4931718677224,269.12,2873.75,0.0
2021-01-10 01:00:00,4,13771,13834,0,0,207.16,221.8646387132857,219.6034619796484,319.01,3442.75,0.0
2021-01-10 02:00:00,8,16132,16956,0,0,202.32,219.9548650810991,219.4245174941436,249.49,4033.0,0.0
2021-01-10 03:00:00,12,18735,18787,0,0,191.92,214.06653813616072,205.3226685372148,72.47999999999999,4683.75,0.0
2021-01-10 04:00:00,16,21731,21610,0,0,190.4,188.4545895594991,199.7250079826956,280.64,5432.75,0.0
2021-01-10 05:00:00,20,24401,23580,0,0,190.36,206.2057212854201,196.258789952602,425.8,6100.25,0.0
2021-01-10 06:00:00,24,27113,25875,0,0,168.36,207.6064526388572,202.5290798553216,185.77,6778.25,0.0
2021-01-10 07:00:00,28,29753,27549,0,0,178.24,215.0016617357311,211.852294208324,100.41,7438.25,0.0
2021-01-10 08:00:00,32,32943,31014,752,528,197.84,232.296622027617,222.5789006030632,162.28,8235.75,188.0
2021-01-10 09:00:00,36,36173,34675,6810,4682,219.84,245.4927541223018,242.8285480515392,332.27,9043.25,1702.5
2021-01-10 10:00:00,40,38987,37609,14062,10927,214.52,253.0750350829013,246.2314820364752,166.93,9746.75,3515.5
2021-01-10 11:00:00,44,40280,40966,19335,17358,222.28,235.103520409096,245.0215646382964,87.68,10070.0,4833.75
2021-01-10 12:00:00,48,41426,43814,21871,22281,216.68,214.7624014518087,233.0108285444324,91.78999999999999,10356.5,5467.75
2021-01-10 13:00:00,52,43333,45863,20629,25096,210.48,186.1046144189801,214.547883674676,85.93,10833.25,5157.25
2021-01-10 14:00:00,56,43308,47306,15186,19274,212.72,169.9685962700083,201.8907775258252,57.94,10827.0,3796.5
2021-01-10 15:00:00,60,43557,47877,6966,9176,219.4,223.1749149750067,214.3826427043004,97.16,10889.25,1741.5
